term_set,label,pattern,attr,replace,extra1,extra2
us_locations,us_county,posey,lower,,IN,
us_locations,us_county,pottawatomie,lower,,KS OK,
us_locations,us_county,pottawattamie,lower,,IA,
us_locations,us_county,potter,lower,,PA SD TX,
us_locations,us_county,powder river,lower,,MT,
us_locations,us_county,powell,lower,,KY MT,
us_locations,us_county,power,lower,,ID,
us_locations,us_county,poweshiek,lower,,IA,
us_locations,us_county,powhatan,lower,,VA,
us_locations,us_county,prairie,lower,,AR MT,
us_locations,us_county,pratt,lower,,KS,
us_locations,us_county,preble,lower,,OH,
us_locations,us_county,prentiss,lower,,MS,
us_locations,us_county,presidio,lower,,TX,
us_locations,us_county,presque isle,lower,,MI,
us_locations,us_county,preston,lower,,WV,
us_locations,us_county,price,lower,,WI,
us_locations,us_county,prince edward,lower,,VA,
us_locations,us_county,prince george,lower,,VA,
us_locations,us_county,prince george's,lower,,MD,
us_locations,us_county,prince of wales-hyder,lower,,AK,
us_locations,us_county,prince william,lower,,VA,
us_locations,us_county,providence,lower,,RI,
us_locations,us_county,prowers,lower,,CO,
us_locations,us_county,pueblo,lower,,CO,
us_locations,us_county,pulaski,lower,,AR GA IL IN KY MO VA,
us_locations,us_county,pushmataha,lower,,OK,
us_locations,us_county,putnam,lower,,FL GA IL IN MO NY OH TN WV,
us_locations,us_county,quay,lower,,NM,
us_locations,us_county,queen anne's,lower,,MD,
us_locations,us_county,queens,lower,,NY,
us_locations,us_county,quitman,lower,,GA MS,
us_locations,us_county,rabun,lower,,GA,
us_locations,us_county,racine,lower,,WI,
us_locations,us_county,radford,lower,,VA,
us_locations,us_county,rains,lower,,TX,
us_locations,us_county,raleigh,lower,,WV,
us_locations,us_county,ralls,lower,,MO,
us_locations,us_county,ramsey,lower,,MN ND,
us_locations,us_county,randall,lower,,TX,
us_locations,us_county,randolph,lower,,AL AR GA IL IN MO NC WV,
us_locations,us_county,rankin,lower,,MS,
us_locations,us_county,ransom,lower,,ND,
us_locations,us_county,rapides,lower,,LA,
us_locations,us_county,rappahannock,lower,,VA,
us_locations,us_county,ravalli,lower,,MT,
us_locations,us_county,rawlins,lower,,KS,
us_locations,us_county,ray,lower,,MO,
us_locations,us_county,reagan,lower,,TX,
us_locations,us_county,real,lower,,TX,
us_locations,us_county,red lake,lower,,MN,
us_locations,us_county,red river,lower,,LA TX,
us_locations,us_county,red willow,lower,,NE,
us_locations,us_county,redwood,lower,,MN,
us_locations,us_county,reeves,lower,,TX,
us_locations,us_county,refugio,lower,,TX,
us_locations,us_county,reno,lower,,KS,
us_locations,us_county,rensselaer,lower,,NY,
us_locations,us_county,renville,lower,,MN ND,
us_locations,us_county,republic,lower,,KS,
us_locations,us_county,reynolds,lower,,MO,
us_locations,us_county,rhea,lower,,TN,
us_locations,us_county,rice,lower,,KS MN,
us_locations,us_county,rich,lower,,UT,
us_locations,us_county,richardson,lower,,NE,
us_locations,us_county,richland,lower,,IL LA MT ND OH SC WI,
us_locations,us_county,richmond,lower,,GA NY NC VA VA,
us_locations,us_county,riley,lower,,KS,
us_locations,us_county,ringgold,lower,,IA,
us_locations,us_county,rio arriba,lower,,NM,
us_locations,us_county,rio blanco,lower,,CO,
us_locations,us_county,rio grande,lower,,CO,
us_locations,us_county,ripley,lower,,IN MO,
us_locations,us_county,ritchie,lower,,WV,
us_locations,us_county,riverside,lower,,CA,
us_locations,us_county,roane,lower,,TN WV,
us_locations,us_county,roanoke,lower,,VA VA,
us_locations,us_county,roberts,lower,,SD TX,
us_locations,us_county,robertson,lower,,KY TN TX,
us_locations,us_county,robeson,lower,,NC,
us_locations,us_county,rock,lower,,MN NE WI,
us_locations,us_county,rock island,lower,,IL,
us_locations,us_county,rockbridge,lower,,VA,
us_locations,us_county,rockcastle,lower,,KY,
us_locations,us_county,rockdale,lower,,GA,
us_locations,us_county,rockingham,lower,,NH NC VA,
us_locations,us_county,rockland,lower,,NY,
us_locations,us_county,rockwall,lower,,TX,
us_locations,us_county,roger mills,lower,,OK,
us_locations,us_county,rogers,lower,,OK,
us_locations,us_county,rolette,lower,,ND,
us_locations,us_county,rooks,lower,,KS,
us_locations,us_county,roosevelt,lower,,MT NM,
us_locations,us_county,roscommon,lower,,MI,
us_locations,us_county,roseau,lower,,MN,
us_locations,us_county,rosebud,lower,,MT,
us_locations,us_county,ross,lower,,OH,
us_locations,us_county,routt,lower,,CO,
us_locations,us_county,rowan,lower,,KY NC,
us_locations,us_county,runnels,lower,,TX,
us_locations,us_county,rush,lower,,IN KS,
us_locations,us_county,rusk,lower,,TX WI,
us_locations,us_county,russell,lower,,AL KS KY VA,
us_locations,us_county,rutherford,lower,,NC TN,
us_locations,us_county,rutland,lower,,VT,
us_locations,us_county,sabine,lower,,LA TX,
us_locations,us_county,sac,lower,,IA,
us_locations,us_county,sacramento,lower,,CA,
us_locations,us_county,sagadahoc,lower,,ME,
us_locations,us_county,saginaw,lower,,MI,
us_locations,us_county,saguache,lower,,CO,
us_locations,us_county,salem,lower,,NJ VA,
us_locations,us_county,saline,lower,,AR IL KS MO NE,
us_locations,us_county,salt lake,lower,,UT,
us_locations,us_county,saluda,lower,,SC,
us_locations,us_county,sampson,lower,,NC,
us_locations,us_county,san augustine,lower,,TX,
us_locations,us_county,san benito,lower,,CA,
us_locations,us_county,san bernardino,lower,,CA,
us_locations,us_county,san diego,lower,,CA,
us_locations,us_county,san francisco,lower,,CA,
us_locations,us_county,san jacinto,lower,,TX,
us_locations,us_county,san joaquin,lower,,CA,
us_locations,us_county,san juan,lower,,CO NM UT WA,
us_locations,us_county,san luis obispo,lower,,CA,
us_locations,us_county,san mateo,lower,,CA,
us_locations,us_county,san miguel,lower,,CO NM,
us_locations,us_county,san patricio,lower,,TX,
us_locations,us_county,san saba,lower,,TX,
us_locations,us_county,sanborn,lower,,SD,
us_locations,us_county,sanders,lower,,MT,
us_locations,us_county,sandoval,lower,,NM,
us_locations,us_county,sandusky,lower,,OH,
us_locations,us_county,sangamon,lower,,IL,
us_locations,us_county,sanilac,lower,,MI,
us_locations,us_county,sanpete,lower,,UT,
us_locations,us_county,santa barbara,lower,,CA,
us_locations,us_county,santa clara,lower,,CA,
us_locations,us_county,santa cruz,lower,,AZ CA,
us_locations,us_county,santa fe,lower,,NM,
us_locations,us_county,santa rosa,lower,,FL,
us_locations,us_county,sarasota,lower,,FL,
us_locations,us_county,saratoga,lower,,NY,
us_locations,us_county,sargent,lower,,ND,
us_locations,us_county,sarpy,lower,,NE,
us_locations,us_county,sauk,lower,,WI,
us_locations,us_county,saunders,lower,,NE,
us_locations,us_county,sawyer,lower,,WI,
us_locations,us_county,schenectady,lower,,NY,
us_locations,us_county,schleicher,lower,,TX,
us_locations,us_county,schley,lower,,GA,
us_locations,us_county,schoharie,lower,,NY,
us_locations,us_county,schoolcraft,lower,,MI,
us_locations,us_county,schuyler,lower,,IL MO NY,
us_locations,us_county,schuylkill,lower,,PA,
us_locations,us_county,scioto,lower,,OH,
us_locations,us_county,scotland,lower,,MO NC,
us_locations,us_county,scott,lower,,AR IL IN IA KS KY MN MS MO TN VA,
us_locations,us_county,scotts bluff,lower,,NE,
us_locations,us_county,screven,lower,,GA,
us_locations,us_county,scurry,lower,,TX,
us_locations,us_county,searcy,lower,,AR,
us_locations,us_county,sebastian,lower,,AR,
us_locations,us_county,sedgwick,lower,,CO KS,
us_locations,us_county,seminole,lower,,FL GA OK,
us_locations,us_county,seneca,lower,,NY OH,
us_locations,us_county,sequatchie,lower,,TN,
us_locations,us_county,sequoyah,lower,,OK,
us_locations,us_county,sevier,lower,,AR TN UT,
us_locations,us_county,seward,lower,,KS NE,
us_locations,us_county,shackelford,lower,,TX,
us_locations,us_county,shannon,lower,,MO SD,
us_locations,us_county,sharkey,lower,,MS,
us_locations,us_county,sharp,lower,,AR,
us_locations,us_county,shasta,lower,,CA,
us_locations,us_county,shawano,lower,,WI,
us_locations,us_county,shawnee,lower,,KS,
us_locations,us_county,sheboygan,lower,,WI,
us_locations,us_county,shelby,lower,,AL IL IN IA KY MO OH TN TX,
us_locations,us_county,shenandoah,lower,,VA,
us_locations,us_county,sherburne,lower,,MN,
us_locations,us_county,sheridan,lower,,KS MT NE ND WY,
us_locations,us_county,sherman,lower,,KS NE OR TX,
us_locations,us_county,shiawassee,lower,,MI,
us_locations,us_county,shoshone,lower,,ID,
us_locations,us_county,sibley,lower,,MN,
us_locations,us_county,sierra,lower,,CA NM,
us_locations,us_county,silver bow,lower,,MT,
us_locations,us_county,simpson,lower,,KY MS,
us_locations,us_county,sioux,lower,,IA NE ND,
us_locations,us_county,siskiyou,lower,,CA,
us_locations,us_county,sitka,lower,,AK,
us_locations,us_county,skagit,lower,,WA,
us_locations,us_county,skagway,lower,,AK,
us_locations,us_county,skamania,lower,,WA,
us_locations,us_county,slope,lower,,ND,
us_locations,us_county,smith,lower,,KS MS TN TX,
us_locations,us_county,smyth,lower,,VA,
us_locations,us_county,snohomish,lower,,WA,
us_locations,us_county,snyder,lower,,PA,
us_locations,us_county,socorro,lower,,NM,
us_locations,us_county,solano,lower,,CA,
us_locations,us_county,somerset,lower,,ME MD NJ PA,
us_locations,us_county,somervell,lower,,TX,
us_locations,us_county,sonoma,lower,,CA,
us_locations,us_county,south boston,lower,,VA,
us_locations,us_county,southampton,lower,,VA,
us_locations,us_county,southeast fairbanks,lower,,AK,
us_locations,us_county,spalding,lower,,GA,
us_locations,us_county,spartanburg,lower,,SC,
us_locations,us_county,spencer,lower,,IN KY,
us_locations,us_county,spink,lower,,SD,
us_locations,us_county,spokane,lower,,WA,
us_locations,us_county,spotsylvania,lower,,VA,
us_locations,us_county,st. bernard,lower,,LA,
us_locations,us_county,st. charles,lower,,LA MO,
us_locations,us_county,st. clair,lower,,AL IL MI MO,
us_locations,us_county,st. croix,lower,,WI,
us_locations,us_county,st. francis,lower,,AR,
us_locations,us_county,st. francois,lower,,MO,
us_locations,us_county,st. helena,lower,,LA,
us_locations,us_county,st. james,lower,,LA,
us_locations,us_county,st. john the baptist,lower,,LA,
us_locations,us_county,st. johns,lower,,FL,
us_locations,us_county,st. joseph,lower,,IN MI,
us_locations,us_county,st. landry,lower,,LA,
us_locations,us_county,st. lawrence,lower,,NY,
us_locations,us_county,st. louis,lower,,MN MO,
us_locations,us_county,st. louis city,lower,,MO,
us_locations,us_county,st. lucie,lower,,FL,
us_locations,us_county,st. martin,lower,,LA,
us_locations,us_county,st. mary,lower,,LA,
us_locations,us_county,st. mary's,lower,,MD,
us_locations,us_county,st. tammany,lower,,LA,
us_locations,us_county,stafford,lower,,KS VA,
us_locations,us_county,stanislaus,lower,,CA,
us_locations,us_county,stanley,lower,,SD,
us_locations,us_county,stanly,lower,,NC,
us_locations,us_county,stanton,lower,,KS NE,
us_locations,us_county,stark,lower,,IL ND OH,
us_locations,us_county,starke,lower,,IN,
us_locations,us_county,starr,lower,,TX,
us_locations,us_county,staunton,lower,,VA,
us_locations,us_county,ste. genevieve,lower,,MO,
us_locations,us_county,stearns,lower,,MN,
us_locations,us_county,steele,lower,,MN ND,
us_locations,us_county,stephens,lower,,GA OK TX,
us_locations,us_county,stephenson,lower,,IL,
us_locations,us_county,sterling,lower,,TX,
us_locations,us_county,steuben,lower,,IN NY,
us_locations,us_county,stevens,lower,,KS MN WA,
us_locations,us_county,stewart,lower,,GA TN,
us_locations,us_county,stillwater,lower,,MT,
us_locations,us_county,stoddard,lower,,MO,
us_locations,us_county,stokes,lower,,NC,
us_locations,us_county,stone,lower,,AR MS MO,
us_locations,us_county,stonewall,lower,,TX,
us_locations,us_county,storey,lower,,NV,
us_locations,us_county,story,lower,,IA,
us_locations,us_county,strafford,lower,,NH,
us_locations,us_county,stutsman,lower,,ND,
us_locations,us_county,sublette,lower,,WY,
us_locations,us_county,suffolk,lower,,MA NY VA,
us_locations,us_county,sullivan,lower,,IN MO NH NY PA TN,
us_locations,us_county,sully,lower,,SD,
us_locations,us_county,summers,lower,,WV,
us_locations,us_county,summit,lower,,CO OH UT,
us_locations,us_county,sumner,lower,,KS TN,
us_locations,us_county,sumter,lower,,AL FL GA SC,
us_locations,us_county,sunflower,lower,,MS,
us_locations,us_county,surry,lower,,NC VA,
us_locations,us_county,susquehanna,lower,,PA,
us_locations,us_county,sussex,lower,,DE NJ VA,
us_locations,us_county,sutter,lower,,CA,
us_locations,us_county,sutton,lower,,TX,
us_locations,us_county,suwannee,lower,,FL,
us_locations,us_county,swain,lower,,NC,
us_locations,us_county,sweet grass,lower,,MT,
us_locations,us_county,sweetwater,lower,,WY,
us_locations,us_county,swift,lower,,MN,
us_locations,us_county,swisher,lower,,TX,
us_locations,us_county,switzerland,lower,,IN,
us_locations,us_county,talbot,lower,,GA MD,
us_locations,us_county,taliaferro,lower,,GA,
us_locations,us_county,talladega,lower,,AL,
us_locations,us_county,tallahatchie,lower,,MS,
us_locations,us_county,tallapoosa,lower,,AL,
us_locations,us_county,tama,lower,,IA,
us_locations,us_county,taney,lower,,MO,
us_locations,us_county,tangipahoa,lower,,LA,
us_locations,us_county,taos,lower,,NM,
us_locations,us_county,tarrant,lower,,TX,
us_locations,us_county,tate,lower,,MS,
us_locations,us_county,tattnall,lower,,GA,
us_locations,us_county,taylor,lower,,FL GA IA KY TX WV WI,
us_locations,us_county,tazewell,lower,,IL VA,
us_locations,us_county,tehama,lower,,CA,
us_locations,us_county,telfair,lower,,GA,
us_locations,us_county,teller,lower,,CO,
us_locations,us_county,tensas,lower,,LA,
us_locations,us_county,terrebonne,lower,,LA,
us_locations,us_county,terrell,lower,,GA TX,
us_locations,us_county,terry,lower,,TX,
us_locations,us_county,teton,lower,,ID MT WY,
us_locations,us_county,thayer,lower,,NE,
us_locations,us_county,thomas,lower,,GA KS NE,
us_locations,us_county,throckmorton,lower,,TX,
us_locations,us_county,thurston,lower,,NE WA,
us_locations,us_county,tift,lower,,GA,
us_locations,us_county,tillamook,lower,,OR,
us_locations,us_county,tillman,lower,,OK,
us_locations,us_county,tioga,lower,,NY PA,
us_locations,us_county,tippah,lower,,MS,
us_locations,us_county,tippecanoe,lower,,IN,
us_locations,us_county,tipton,lower,,IN TN,
us_locations,us_county,tishomingo,lower,,MS,
us_locations,us_county,titus,lower,,TX,
us_locations,us_county,todd,lower,,KY MN SD,
us_locations,us_county,tolland,lower,,CT,
us_locations,us_county,tom green,lower,,TX,
us_locations,us_county,tompkins,lower,,NY,
us_locations,us_county,tooele,lower,,UT,
us_locations,us_county,toole,lower,,MT,
us_locations,us_county,toombs,lower,,GA,
us_locations,us_county,torrance,lower,,NM,
us_locations,us_county,towner,lower,,ND,
us_locations,us_county,towns,lower,,GA,
us_locations,us_county,traill,lower,,ND,
us_locations,us_county,transylvania,lower,,NC,
us_locations,us_county,traverse,lower,,MN,
us_locations,us_county,travis,lower,,TX,
us_locations,us_county,treasure,lower,,MT,
us_locations,us_county,trego,lower,,KS,
us_locations,us_county,trempealeau,lower,,WI,
us_locations,us_county,treutlen,lower,,GA,
us_locations,us_county,trigg,lower,,KY,
us_locations,us_county,trimble,lower,,KY,
us_locations,us_county,trinity,lower,,CA TX,
us_locations,us_county,tripp,lower,,SD,
us_locations,us_county,troup,lower,,GA,
us_locations,us_county,trousdale,lower,,TN,
us_locations,us_county,trumbull,lower,,OH,
us_locations,us_county,tucker,lower,,WV,
us_locations,us_county,tulare,lower,,CA,
us_locations,us_county,tulsa,lower,,OK,
us_locations,us_county,tunica,lower,,MS,
us_locations,us_county,tuolumne,lower,,CA,
us_locations,us_county,turner,lower,,GA SD,
us_locations,us_county,tuscaloosa,lower,,AL,
us_locations,us_county,tuscarawas,lower,,OH,
us_locations,us_county,tuscola,lower,,MI,
us_locations,us_county,twiggs,lower,,GA,
us_locations,us_county,twin falls,lower,,ID,
us_locations,us_county,tyler,lower,,TX WV,
us_locations,us_county,tyrrell,lower,,NC,
us_locations,us_county,uinta,lower,,WY,
us_locations,us_county,uintah,lower,,UT,
us_locations,us_county,ulster,lower,,NY,
us_locations,us_county,umatilla,lower,,OR,
us_locations,us_county,unicoi,lower,,TN,
us_locations,us_county,union,lower,,AR FL GA IL IN IA KY LA MS NJ NM NC OH OR PA SC SD TN,
us_locations,us_county,upshur,lower,,TX WV,
us_locations,us_county,upson,lower,,GA,
us_locations,us_county,upton,lower,,TX,
us_locations,us_county,uvalde,lower,,TX,
us_locations,us_county,val verde,lower,,TX,
us_locations,us_county,valdez-cordova,lower,,AK,
us_locations,us_county,valencia,lower,,NM,
us_locations,us_county,valley,lower,,ID MT NE,
us_locations,us_county,van buren,lower,,AR IA MI TN,
us_locations,us_county,van wert,lower,,OH,
us_locations,us_county,van zandt,lower,,TX,
us_locations,us_county,vance,lower,,NC,
us_locations,us_county,vanderburgh,lower,,IN,
us_locations,us_county,venango,lower,,PA,
us_locations,us_county,ventura,lower,,CA,
us_locations,us_county,vermilion,lower,,IL LA,
us_locations,us_county,vermillion,lower,,IN,
us_locations,us_county,vernon,lower,,LA MO WI,
us_locations,us_county,victoria,lower,,TX,
us_locations,us_county,vigo,lower,,IN,
us_locations,us_county,vilas,lower,,WI,
us_locations,us_county,vinton,lower,,OH,
us_locations,us_county,virginia beach,lower,,VA,
us_locations,us_county,volusia,lower,,FL,
us_locations,us_county,wabash,lower,,IL IN,
us_locations,us_county,wabasha,lower,,MN,
us_locations,us_county,wabaunsee,lower,,KS,
us_locations,us_county,wade hampton,lower,,AK,
us_locations,us_county,wadena,lower,,MN,
us_locations,us_county,wagoner,lower,,OK,
us_locations,us_county,wahkiakum,lower,,WA,
us_locations,us_county,wake,lower,,NC,
us_locations,us_county,wakulla,lower,,FL,
us_locations,us_county,waldo,lower,,ME,
us_locations,us_county,walker,lower,,AL GA TX,
us_locations,us_county,walla walla,lower,,WA,
us_locations,us_county,wallace,lower,,KS,
us_locations,us_county,waller,lower,,TX,
us_locations,us_county,wallowa,lower,,OR,
us_locations,us_county,walsh,lower,,ND,
us_locations,us_county,walthall,lower,,MS,
us_locations,us_county,walton,lower,,FL GA,
us_locations,us_county,walworth,lower,,SD WI,
us_locations,us_county,wapello,lower,,IA,
us_locations,us_county,ward,lower,,ND TX,
us_locations,us_county,ware,lower,,GA,
us_locations,us_county,warren,lower,,GA IL IN IA KY MS MO NJ NY NC OH PA TN VA,
us_locations,us_county,warrick,lower,,IN,
us_locations,us_county,wasatch,lower,,UT,
us_locations,us_county,wasco,lower,,OR,
us_locations,us_county,waseca,lower,,MN,
us_locations,us_county,washakie,lower,,WY,
us_locations,us_county,washburn,lower,,WI,
us_locations,us_county,washita,lower,,OK,
us_locations,us_county,washoe,lower,,NV,
us_locations,us_county,washtenaw,lower,,MI,
us_locations,us_county,watauga,lower,,NC,
us_locations,us_county,watonwan,lower,,MN,
us_locations,us_county,waukesha,lower,,WI,
us_locations,us_county,waupaca,lower,,WI,
us_locations,us_county,waushara,lower,,WI,
us_locations,us_county,wayne,lower,,GA IL IN IA KY MI MS MO NE NY NC OH PA TN UT WV,
us_locations,us_county,waynesboro,lower,,VA,
us_locations,us_county,weakley,lower,,TN,
us_locations,us_county,webb,lower,,TX,
us_locations,us_county,weber,lower,,UT,
us_locations,us_county,webster,lower,,GA IA KY LA MS MO NE WV,
us_locations,us_county,weld,lower,,CO,
us_locations,us_county,wells,lower,,IN ND,
us_locations,us_county,west baton rouge,lower,,LA,
us_locations,us_county,west carroll,lower,,LA,
us_locations,us_county,west feliciana,lower,,LA,
us_locations,us_county,westchester,lower,,NY,
us_locations,us_county,westmoreland,lower,,PA VA,
us_locations,us_county,weston,lower,,WY,
us_locations,us_county,wetzel,lower,,WV,
us_locations,us_county,wexford,lower,,MI,
us_locations,us_county,wharton,lower,,TX,
us_locations,us_county,whatcom,lower,,WA,
us_locations,us_county,wheatland,lower,,MT,
us_locations,us_county,wheeler,lower,,GA NE OR TX,
us_locations,us_county,white,lower,,AR GA IL IN TN,
us_locations,us_county,white pine,lower,,NV,
us_locations,us_county,whiteside,lower,,IL,
us_locations,us_county,whitfield,lower,,GA,
us_locations,us_county,whitley,lower,,IN KY,
us_locations,us_county,whitman,lower,,WA,
us_locations,us_county,wibaux,lower,,MT,
us_locations,us_county,wichita,lower,,KS TX,
us_locations,us_county,wicomico,lower,,MD,
us_locations,us_county,wilbarger,lower,,TX,
us_locations,us_county,wilcox,lower,,AL GA,
us_locations,us_county,wilkes,lower,,GA NC,
us_locations,us_county,wilkin,lower,,MN,
us_locations,us_county,wilkinson,lower,,GA MS,
us_locations,us_county,will,lower,,IL,
us_locations,us_county,willacy,lower,,TX,
us_locations,us_county,williams,lower,,ND OH,
us_locations,us_county,williamsburg,lower,,SC VA,
us_locations,us_county,williamson,lower,,IL TN TX,
us_locations,us_county,wilson,lower,,KS NC TN TX,
us_locations,us_county,winchester,lower,,VA,
us_locations,us_county,windham,lower,,CT VT,
us_locations,us_county,windsor,lower,,VT,
us_locations,us_county,winkler,lower,,TX,
us_locations,us_county,winn,lower,,LA,
us_locations,us_county,winnebago,lower,,IL IA WI,
us_locations,us_county,winneshiek,lower,,IA,
us_locations,us_county,winona,lower,,MN,
us_locations,us_county,winston,lower,,AL MS,
us_locations,us_county,wirt,lower,,WV,
us_locations,us_county,wise,lower,,TX VA,
us_locations,us_county,wolfe,lower,,KY,
us_locations,us_county,wood,lower,,OH TX WV WI,
us_locations,us_county,woodbury,lower,,IA,
us_locations,us_county,woodford,lower,,IL KY,
us_locations,us_county,woodruff,lower,,AR,
us_locations,us_county,woods,lower,,OK,
us_locations,us_county,woodson,lower,,KS,
us_locations,us_county,woodward,lower,,OK,
us_locations,us_county,worcester,lower,,MD MA,
us_locations,us_county,worth,lower,,GA IA MO,
us_locations,us_county,wrangell,lower,,AK,
us_locations,us_county,wright,lower,,IA MN MO,
us_locations,us_county,wyandot,lower,,OH,
us_locations,us_county,wyandotte,lower,,KS,
us_locations,us_county,wythe,lower,,VA,
us_locations,us_county,yadkin,lower,,NC,
us_locations,us_county,yakima,lower,,WA,
us_locations,us_county,yakutat,lower,,AK,
us_locations,us_county,yalobusha,lower,,MS,
us_locations,us_county,yamhill,lower,,OR,
us_locations,us_county,yancey,lower,,NC,
us_locations,us_county,yankton,lower,,SD,
us_locations,us_county,yates,lower,,NY,
us_locations,us_county,yavapai,lower,,AZ,
us_locations,us_county,yazoo,lower,,MS,
us_locations,us_county,yell,lower,,AR,
us_locations,us_county,yellow medicine,lower,,MN,
us_locations,us_county,yellowstone,lower,,MT,
us_locations,us_county,yellowstone national park,lower,,MT,
us_locations,us_county,yoakum,lower,,TX,
us_locations,us_county,yolo,lower,,CA,
us_locations,us_county,york,lower,,ME NE PA SC VA,
us_locations,us_county,young,lower,,TX,
us_locations,us_county,yuba,lower,,CA,
us_locations,us_county,yukon-koyukuk,lower,,AK,
us_locations,us_county,yuma,lower,,AZ CO,
us_locations,us_county,zapata,lower,,TX,
us_locations,us_county,zavala,lower,,TX,
abbrev,postal_abbrev,AK,text,Alaska,,
abbrev,postal_abbrev,AL,text,Alabama,,
abbrev,postal_abbrev,AR,text,Arkansas,,
abbrev,postal_abbrev,CO,text,Colorado,,
abbrev,postal_abbrev,CT,text,Connecticut,,
abbrev,postal_abbrev,DC,text,District of Columbia,,
abbrev,postal_abbrev,FL,text,Florida,,
abbrev,postal_abbrev,GA,text,Georgia,,
abbrev,postal_abbrev,HI,text,Hawaii,,
abbrev,postal_abbrev,IA,text,Iowa,,
abbrev,postal_abbrev,ID,text,Idaho,,
abbrev,postal_abbrev,IL,text,Illinois,,
abbrev,postal_abbrev,IN,text,Indiana,,
abbrev,postal_abbrev,KS,text,Kansas,,
abbrev,postal_abbrev,KY,text,Kentucky,,
abbrev,postal_abbrev,LA,text,Louisiana,,
abbrev,postal_abbrev,MA,text,Massachusetts,,
abbrev,postal_abbrev,MD,text,Maryland,,
abbrev,postal_abbrev,ME,text,Maine,,
abbrev,postal_abbrev,MI,text,Michigan,,
abbrev,postal_abbrev,MN,text,Minnesota,,
abbrev,postal_abbrev,MO,text,Missouri,,
abbrev,postal_abbrev,MS,text,Mississippi,,
abbrev,postal_abbrev,MT,text,Montana,,
abbrev,postal_abbrev,NC,text,North Carolina,,
abbrev,postal_abbrev,ND,text,North Dakota,,
abbrev,postal_abbrev,NE,text,Nebraska,,
abbrev,postal_abbrev,NH,text,New Hampshire,,
abbrev,postal_abbrev,NJ,text,New Jersey,,
abbrev,postal_abbrev,NM,text,New Mexico,,
abbrev,postal_abbrev,NV,text,Nevada,,
abbrev,postal_abbrev,NY,text,New York,,
abbrev,postal_abbrev,OH,text,Ohio,,
abbrev,postal_abbrev,OK,text,Oklahoma,,
abbrev,postal_abbrev,OR,text,Oregon,,
abbrev,postal_abbrev,PA,text,Pennsylvania,,
abbrev,postal_abbrev,RI,text,Rhode Island,,
abbrev,postal_abbrev,SC,text,South Carolina,,
abbrev,postal_abbrev,SD,text,South Dakota,,
abbrev,postal_abbrev,TN,text,Tennessee,,
abbrev,postal_abbrev,TX,text,Texas,,
abbrev,postal_abbrev,UT,text,Utah,,
abbrev,postal_abbrev,VA,text,Virginia,,
abbrev,postal_abbrev,VI,text,Virgin Islands,,
abbrev,postal_abbrev,VT,text,Vermont,,
abbrev,postal_abbrev,WA,text,Washington,,
abbrev,postal_abbrev,WI,text,Wisconsin,,
abbrev,postal_abbrev,WV,text,West Virginia,,
abbrev,postal_abbrev,WY,text,Wyoming,,
abbrev,postal_abbrev,AS,text,American Samoa,,
abbrev,postal_abbrev,GU,text,Guam,,
abbrev,postal_abbrev,MH,text,Marshall Islands,,
abbrev,postal_abbrev,MP,text,Northern Mariana Islands,,
abbrev,postal_abbrev,PR,text,Puerto Rico,,
abbrev,postal_abbrev,UM,text,U.S. Minor Outlying Islands,,
abbrev,postal_abbrev,AZ,text,Arizona,,
abbrev,postal_abbrev,DE,text,Delaware,,
abbrev,postal_abbrev,CA,text,California,,
us_locations,us_state,AK,text,Alaska,,AK
us_locations,us_state,AL,text,Alabama,,AL
us_locations,us_state,ala.,lower,Alabama,,AL
us_locations,us_state,alabama,lower,Alabama,,AL
us_locations,us_state,alas.,lower,Alaska,,AK
us_locations,us_state,alaska,lower,Alaska,,AK
us_locations,us_state,alsk.,lower,Alaska,,AK
us_locations,us_state,AR,text,Arkansas,,AR
us_locations,us_state,ar.t.,lower,Arkansas,,AR
us_locations,us_state,ariz.,lower,Arizona,,AZ
us_locations,us_state,arizona,lower,Arizona,,AZ
us_locations,us_state,ark.,lower,Arkansas,,AR
us_locations,us_state,c.f.,lower,California,,CA
us_locations,us_state,c.l.,lower,Colorado,,CO
us_locations,us_state,cal.,lower,California,,CA
us_locations,us_state,calif.,lower,California,,CA
us_locations,us_state,california,lower,California,,CA
us_locations,us_state,CO,text,Colorado,,CO
us_locations,us_state,col.,lower,Colorado,,CO
us_locations,us_state,colo.,lower,Colorado,,CO
us_locations,us_state,conn.,lower,Connecticut,,CT
us_locations,us_state,connecticut,lower,Connecticut,,CT
us_locations,us_state,CT,text,Connecticut,,CT
us_locations,us_state,d.c.,lower,District of Columbia,,DC
us_locations,us_state,d.l.,lower,Delaware,,DE
us_locations,us_state,DC,text,District of Columbia,,DC
us_locations,us_state,del.,lower,Delaware,,DE
us_locations,us_state,district of columbia,lower,District of Columbia,,DC
us_locations,us_state,FL,text,Florida,,FL
us_locations,us_state,fla.,lower,Florida,,FL
us_locations,us_state,flor.,lower,Florida,,FL
us_locations,us_state,florida,lower,Florida,,FL
us_locations,us_state,GA,text,Georgia,,GA
us_locations,us_state,ga.,lower,Georgia,,GA
us_locations,us_state,geo.,lower,Georgia,,GA
us_locations,us_state,georgia,lower,Georgia,,GA
us_locations,us_state,h.a.,lower,Hawaii,,HI
us_locations,us_state,haw.,lower,Hawaii,,HI
us_locations,us_state,HI,text,Hawaii,,HI
